id,pmid,pmc,doi,year,title
29780242,29780242,5954444,10.1177/1177932218755337,2018,Immune-Informatic Analysis and Design of Peptide Vaccine From Multi-epitopes Against Corynebacterium pseudotuberculosis
31477170,31477170,6717989,10.1186/s13059-019-1758-4,2019,Cytoscape Automation: empowering workflow-based network analysis
26248465,26248465,4531538,10.1186/s13059-015-0720-3,2015,BioWardrobe: an integrated platform for analysis of epigenomics and transcriptomics data
22740315,22740315,3407362,10.1007/s00438-012-0703-y,2012,DNA hypermethylation of alternatively spliced and repeat sequences in humans
28811656,28811656,5557969,10.1038/s41598-017-07910-5,2017,PhageTerm: a tool for fast and accurate determination of phage termini and packaging mechanism using next-generation sequencing data
28225026,28225026,5320491,10.1038/srep42870,2017,Blood-based omic profiling supports female susceptibility to tobacco smoke-induced cardiovascular diseases
31147705,31147705,6735904,10.1093/nar/gkz485,2019,APERO: a genome-wide approach for identifying bacterial small RNAs from RNA-Seq data
30053269,30053269,5753392,10.1093/nar/gkx906,2018,PITDB: a database of translated genomic elements
28789639,28789639,5549294,10.1186/s12859-017-1770-1,2017,CIPHER: a flexible and extensive workflow platform for integrative next-generation sequencing data analysis and genomic regulatory element prediction
28011657,28011657,6005099,10.1093/heapro/daw086,2018,Citizen Science for public health
25025865,25025865,4099129,10.1371/journal.pone.0100662,2014,Crowdsourcing for Cognitive Science – The Utility of Smartphones
29743481,29743481,5943528,10.1038/s41467-018-04264-y,2018,Gravitational clustering of cosmic relic neutrinos in the Milky Way
28721211,28721211,5497819,10.12688/f1000research.10986.1,2017,Microbial metal resistance and metabolism across dynamic landscapes: high-throughput environmental microbiology
29674309,29674309,5934540,10.2196/mhealth.9290,2018,Measuring Risky Driving Behavior Using an mHealth Smartphone App: Development and Evaluation of gForce
22664500,22664500,3385236,,2012,Caution needed in using oral polio vaccine beyond the cold chain: Vaccine vial monitors may be unreliable at high temperatures
25969449,25969449,4489314,10.1093/nar/gkv495,2015,GalaxyPepDock: a protein–peptide docking tool based on interaction similarity and energy optimization
20939882,20939882,2972303,10.1186/1471-2105-11-506,2010,Geoseq: a tool for dissecting deep-sequencing datasets
31757202,31757202,6873652,10.1186/s12859-019-3175-9,2019,BITS2018: the fifteenth annual meeting of the Italian Society of Bioinformatics
31727712,31727712,6856278,10.1128/MRA.01178-19,2019,"Metagenome-Assembled Genome of USCα AHI, a Potential High-Affinity Methanotroph from Axel Heiberg Island, Canadian High Arctic"
30533912,30533912,6256504,10.1128/MRA.01057-18,2018,Draft Genome Sequences of Two Carbapenemase-Producing Klebsiella pneumoniae Strains Isolated from Blood Cultures
32327506,32327506,7180279,10.1128/MRA.00185-20,2020,Coding-Complete Genome Sequence of an African Swine Fever Virus Strain Liv13/33 Isolate from Experimental Transmission between Pigs and Ornithodoros moubata Ticks
32107296,32107296,7046817,10.1128/MRA.00068-20,2020,Complete Genome Sequence of Avian Coronavirus Strain GA08 (GI-27 Lineage)
32029553,32029553,7005118,10.1128/MRA.01457-19,2020,Isolation and Whole-Genome Sequencing of 12 Mushroom-Associated Bacterial Strains: an Inquiry-Based Laboratory Exercise in a Genomics Course at the Rochester Institute of Technology
31123020,31123020,6533390,10.1128/MRA.01573-18,2019,"Draft Genome Sequence of Nitrosomonas sp. Strain APG5, a Betaproteobacterial Ammonia-Oxidizing Bacterium Isolated from Beach Sand"
26604801,26604801,4655901,10.2147/AABC.S64482,2015,Parallel computing in genomic research: advances and applications
28609295,28609295,5929469,10.1515/jib-2017-0020,2017,clubber: removing the bioinformatics bottleneck in big data analyses
28690422,28690422,5478100,10.1007/s41114-017-0004-1,2017,Detection methods for stochastic gravitational-wave backgrounds: a unified treatment
24365393,24365393,3880012,10.1186/1471-2164-14-918,2013,POMO - Plotting Omics analysis results for Multiple Organisms
21867570,21867570,3245608,10.1186/gb-2011-12-8-125,2011,The real cost of sequencing: higher than you think!
23936126,23936126,3729953,10.1371/journal.pone.0069958,2013,Comparing the Quality of Crowdsourced Data Contributed by Expert and Non-Experts
26635140,26635140,4824124,10.1093/bioinformatics/btv698,2016,qsubsec: a lightweight template system for defining sun grid engine workflows
24860646,24860646,4023662,10.12688/f1000research.3928.2,2014,edgeR: a versatile tool for the analysis of shRNA-seq and CRISPR-Cas9 genetic screens
30291054,30291054,6238830,10.2196/diabetes.4506,2016,Data Mining of a Remote Behavioral Tracking System for Type 2 Diabetes Patients: A Prospective Cohort Study
22303322,22303322,3268581,10.3389/fgene.2011.00026,2011,Frontiers in Genomic Assay Technologies: The Grand Challenges in Enabling Data-Intensive Biological Research
31088492,31088492,6518609,10.1186/s12967-019-1912-5,2019,-Omics biomarker identification pipeline for translational medicine
22355622,22355622,3216589,10.1038/srep00104,2011,Plasticity and rectangularity in survival curves
22492627,22492627,3394343,10.1093/nar/gks310,2012,SAVoR: a server for sequencing annotation and visualization of RNA structures
29307145,29307145,5769861,10.5808/GI.2017.15.4.178,2017,IVAG: An Integrative Visualization Application for Various Types of Genomic Data Based on R-Shiny and the Docker Platform
31270191,31270191,6606905,10.1128/MRA.00436-19,2019,First Complete Genome Sequence of a Subgenotype Vd Newcastle Disease Virus Isolate
22412834,22412834,3296692,10.1371/journal.pone.0031362,2012,Phylo: A Citizen Science Approach for Improving Multiple Sequence Alignment
31751358,31751358,6871885,10.1371/journal.pone.0224946,2019,Trade-offs in motivating volunteer effort: Experimental evidence on voluntary contributions to science
27500731,27500731,4976969,10.1371/journal.pone.0159421,2016,Transgenic Suppression of AGAMOUS Genes in Apple Reduces Fertility and Increases Floral Attractiveness
23951102,23951102,3737187,10.1371/journal.pone.0071171,2013,Dizeez: An Online Game for Human Gene-Disease Annotation
30327476,30327476,6191439,10.1038/s41467-018-06558-7,2018,A luminous blue kilonova and an off-axis jet from a compact binary merger at z = 0.1341
29459672,29459672,5818478,10.1038/s41467-018-03200-4,2018,Route to high-energy density polymeric nitrogen t-N via He−N compounds
28733351,28733351,5598916,10.1161/CIRCULATIONAHA.117.028252,2017,Multicellular Transcriptional Analysis of Mammalian Heart Regeneration
25701763,25701763,4411488,10.1016/j.gpb.2015.01.001,2015,Web Resources for Stem Cell Research
24664916,24664916,3982425,10.1098/rsta.2013.0077,2014,Galactic planetary science
32461821,32461821,7231498,10.7717/peerj.8592,2020,fRNAkenseq: a fully powered-by-CyVerse cloud integrated RNA-sequencing analysis tool
25364745,25364745,4207011,10.3389/fcell.2014.00038,2014,Gene regulatory networks and their applications: understanding biological and medical problems in terms of networks
23668630,23668630,3669619,10.1186/1471-2105-14-158,2013,"Phylotastic! Making tree-of-life knowledge accessible, reusable and convenient"
30616525,30616525,6323790,10.1186/s12859-018-2515-5,2019,"Rapid fine mapping of causative mutations from sets of unordered, contig-sized fragments of genome sequence"
22748055,22748055,3461456,10.1186/1471-2105-13-154,2012,TAPDANCE: An automated tool to identify and annotate transposon insertion CISs and associations between CISs from next generation sequence data
22046109,22046109,3203049,10.1371/journal.pcbi.1002216,2011,BioStar: An Online Question & Answer Resource for the Bioinformatics Community
31741487,31741487,6844846,10.1093/bjps/axy014,2019,Epistemic Justification and Methodological Luck in Inflationary Cosmology
32824556,32824556,7465729,10.3390/mi11080782,2020,Random Access Addressing of MEMS Electrostatic Shutter Array for Multi-Object Astronomical Spectroscopy
32287775,32287775,7133799,10.1016/S0262-4079(13)62977-2,2013,Feedback
31457673,31457673,6641594,10.1021/acsomega.7b00192,2017,Auric Chloride Induced Micellization on Fractal Patterned Dicationic Amphiphiles and Stabilization of Gold Nanoparticles
30765843,30765843,6375956,10.1038/s41467-019-08435-3,2019,Evidence for electron Landau damping in space plasma turbulence
25573749,25573749,4669584,10.1007/s11084-014-9397-y,2014,Extremophiles Survival to Simulated Space Conditions: An Astrobiology Model Study
28968733,28968733,5860210,10.1093/bioinformatics/btx588,2018,MetExploreViz: web component for interactive metabolic network visualization
29946431,29946431,6008854,10.12688/f1000research.13256.2,2018,META-pipe Authorization service
32309559,32309559,6941538,10.15190/d.2014.24,0,Discoveries Interview: Professor George A. Calin on non-coding RNAs
27532777,27532777,5008114,10.1089/ast.2015.1460,2016,The Astrobiology Primer v2.0
27556461,27556461,5017479,10.3390/s16081314,2016,Recognizing the Operating Hand and the Hand-Changing Process for User Interface Adjustment on Smartphones †
28163628,28163628,5253801,10.1007/lrr-2015-2,2015,The Hubble Constant
28210664,28210664,5299139,10.1016/j.dib.2017.01.016,2017,Fibronectin and androgen receptor expression data in prostate cancer obtained from a RNA-sequencing bioinformatics analysis
31667287,31667287,6811918,10.1016/j.dib.2019.104524,2019,"Data on draft genome sequence of Bacillus sp. strain MHSD28, a bacterial endophyte isolated from Dicoma anomala"
29621972,29621972,5887194,10.1186/s12864-018-4630-0,2018,TrawlerWeb: an online de novo motif discovery tool for next-generation sequencing datasets
24451270,24451270,3869194,10.1186/2049-2618-1-6,2013,CloVR-ITS: Automated internal transcribed spacer amplicon sequence analysis pipeline for the characterization of fungal microbiota
25922793,25922793,4411520,10.7717/peerj.905,2015,The first occurrence of the enigmatic archosauriform Crosbysaurus Heckert 2004 from the Chinle Formation of southern Utah
26157614,26157614,4476132,10.7717/peerj.1029,2015,Compact graphical representation of phylogenetic data and metadata with GraPhlAn
24148814,24148814,4014878,10.1186/gb-2013-14-10-r116,2013,Open-Phylo: a customizable crowd-computing platform for multiple sequence alignment
31406610,31406610,6689515,10.4258/hir.2019.25.3.182,2019,Nature of Complex Network of Dengue Epidemic as a Scale-Free Network
28204592,28204592,5389681,10.1093/nar/gkw953,2017,TEtools facilitates big data expression analysis of transposable elements and reveals an antagonism between their activity and that of piRNA genes
27924016,27924016,5210639,10.1093/nar/gkw940,2017,Bio-TDS: bioscience query tool discovery system
28461907,28461907,5367569,10.1302/2058-5241.1.000046,2016,A new era of web-based publishing emerges for EFORT: EFORT Open Reviews
24020993,24020993,3848729,10.1186/1756-0381-6-15,2013,"gff2sequence, a new user friendly tool for the generation of genomic sequences"
31887656,31887656,6941874,10.1016/j.isci.2019.100769,2019,"BacPipe: A Rapid, User-Friendly Whole-Genome Sequencing Pipeline for Clinical Diagnostic Bacteriology"
24884663,24884663,4033680,10.1186/1471-2105-15-144,2014,MOIRAI: a compact workflow system for CAGE analysis
32738892,32738892,7430821,10.1186/s12859-020-03670-8,2020,RiboMiner: a toolset for mining multi-dimensional features of the translatome with ribosome profiling data
31929726,31929726,6935951,10.2174/1389202920666190422142053,2019,Gene Expression in Osteoblasts and Osteoclasts Under Microgravity Conditions: A Systematic Review
30533830,30533830,6256629,10.1128/MRA.01295-18,2018,"Draft Genome Sequence of “Candidatus Bathyarchaeota” Archaeon BE326-BA-RLH, an Uncultured Denitrifier and Putative Anaerobic Methanotroph from South Africa’s Deep Continental Biosphere"
31439703,31439703,6706695,10.1128/MRA.00840-19,2019,First Complete Genome Sequence of Currently Circulating Infectious Bronchitis Virus Strain DMV/1639 of the GI-17 Lineage
28163653,28163653,5253975,10.12942/lrr-2006-6,2006,The Evolution of Compact Binary Star Systems
32271836,32271836,7144990,10.1371/journal.pone.0231322,2020,Deep learning-based smart speaker to confirm surgical sites for cataract surgeries: A pilot study
27123000,27123000,4831991,10.1007/s11306-016-1030-9,2016,"Non-targeted UHPLC-MS metabolomic data processing methods: a comparative investigation of normalisation, missing value imputation, transformation and scaling"
29887853,29887853,5981159,10.3389/fmicb.2018.01095,2018,CowPI: A Rumen Microbiome Focussed Version of the PICRUSt Functional Inference Software
31029061,31029061,6486472,10.1093/gigascience/giz044,2019,SciPipe: A workflow library for agile development of complex and dynamic bioinformatics pipelines
29188220,29188220,5690445,10.3934/publichealth.2015.4.810,2015,Evaluation of Measurement Tools for Tobacco Product Displays: Is there an App for that?
26370997,26370997,4610428,10.3390/s150922616,2015,Energy-Efficient Integration of Continuous Context Sensing and Prediction into Smartwatches
31046417,31046417,6486701,10.1089/ast.2018.1872,2019,An Integrated Approach for Delivering Current Astrobiology Research to the General Public
27942268,27942268,5123367,10.1186/s13321-016-0179-6,2016,Towards agile large-scale predictive modelling in drug discovery with flow-based programming design principles
28105921,28105921,5249034,10.1186/s12859-016-1344-7,2016,SIMBA: a web tool for managing bacterial genome assembly generated by Ion PGM sequencing technology
27873955,27873955,3790986,10.3390/s8127736,2008,Cosmic Influence on the Sun-Earth Environment
26244021,26244021,4521669,10.2147/OTT.S65804,2015,Ganetespib: research and clinical development
28710420,28710420,5511186,10.1038/s41598-017-05796-x,2017,The Resilience of Life to Astrophysical Events
21120708,21120708,3062764,10.1007/s12035-010-8150-4,2011,Mitochondrial Quality Control and Parkinson’s Disease: A Pathway Unfolds
24759774,24759774,3997358,10.1371/journal.pone.0095074,2014,Optimisation and Assessment of Three Modern Touch Screen Tablet Computers for Clinical Vision Testing
29920548,29920548,6007910,10.1371/journal.pone.0199471,2018,Single cell transcriptome analysis of MCF-7 reveals consistently and inconsistently expressed gene groups each associated with distinct cellular localization and functions
32589673,32589673,7319603,10.1371/journal.pone.0235187,2020,New machine learning method for image-based diagnosis of COVID-19
24563829,24563829,3905935,10.5598/imafungus.2013.04.02.02,2013,Incipient loss of flagella in the genus Geolegnia: the emergence of a new clade within Leptolegnia?
24696572,24696572,3968697,10.4103/0974-8520.127714,2013,Endoscopic evaluation of therapeutic effects of “Anuloma-Viloma Pranayama” in Pratishyaya w.s.r. to mucociliary clearance mechanism and Bernoulli's principle
32476682,32476682,7249525,10.5114/reum.2020.95363,2020,Osseous manifestations of sarcoidosis
31017952,31017952,6481848,10.1371/journal.pone.0215692,2019,"Energy, hierarchy and the origin of inequality"
